ClientID,SubAccount,BTCAddress,TransactionAmount,DiscountedAmount,NetTransactionValue,TransactionTime
3824115210,,39rpu2zsWNaR3FKCU44biS9DmXBQFqALLE,6.915062904,0.56184886095,6.35321404305,640141
3824114361,199900003,33ACJYewfNbvAYXQmFoAqvmNUM6gRT16Z2,81.812661,6.647278706250001,75.16538229375,639587
3824114361,199900003,33ACJYewfNbvAYXQmFoAqvmNUM6gRT16Z2,109.76833808,8.918677469,100.849660611,639467
3824114361,199900003,33ACJYewfNbvAYXQmFoAqvmNUM6gRT16Z2,128.123785,10.41005753125,117.71372746875,639353
3824114361,199900003,33ACJYewfNbvAYXQmFoAqvmNUM6gRT16Z2,81.00057020000001,6.5812963287500015,74.41927387125001,639311
3824114361,199900003,33ACJYewfNbvAYXQmFoAqvmNUM6gRT16Z2,80.753211732,6.561198453225,74.192013278775,639158
3824114361,199900003,33ACJYewfNbvAYXQmFoAqvmNUM6gRT16Z2,173.61184400000002,14.105962325000002,159.505881675,639014
3824114361,199900003,33ACJYewfNbvAYXQmFoAqvmNUM6gRT16Z2,148.91989400000003,12.099741387500003,136.8201526125,637942
3824114361,199900003,33ACJYewfNbvAYXQmFoAqvmNUM6gRT16Z2,127.92405456000002,10.393829433000002,117.53022512700001,636233
3824114387,199900222,33Ema1ad1xxz828hXjSaSCjmfipUfhJZhN,32.535978934,2.6435482883875,29.8924306456125,636287
3824114445,,3CMrRnMV1BZJqeSH8GxdZ67TEhncTeNhu6,0.301022306,0.0244580623625,0.27656424363750004,636383
3824114510,,3BpsPU6unRfwFQFb3i7o3ybfEg5jVMxShU,0.30124179,0.024475895437500002,0.2767658945625,636383
3824114528,,3NRvtmJuqUZY5WAxYw5tiR8chpYusKDTP1,0.349308786,0.0283813388625,0.3209274471375,636388
3824114536,,3PrY7X3KRA6Excn1f37GfaeP1FCsM5tuh1,0.30124179,0.024475895437500002,0.2767658945625,636383
